"87,169"
""
""
""
"(30,825)"
"(4,749)"
"(27,817)"
"(8,594)"
""
""
"(71,985)"
""
""
"(5,868)"
""
""
""
"9,316"
"(2,139)"
270
""
"1,147"
"2,049"
""
""
"10,643"
"(2,973)"
""
""
"7,670"
""
""
""
"6,655"
139
876
""
""
"7,670"
""
""
2.63港元
""
