""
""
"27,239"
"37,804"
"6,880"
"19,612"
"2,643"
"1,575"
""
"95,753"
""
""
1
64
"1,129"
""
"1,194"
""
""
""
"12,746"
"32,669"
""
"45,415"
""
""
"(12,557)"
"(31,006)"
""
"(43,563)"
""
""
"1,852"
""
""
""
"16,303"
""
""
"(16,341)"
""
""
(38)
""
""
"1,814"
""
