""
2023
""
""
""
"25,597"
"23,567"
"(9,472)"
"(13,142)"
"(11,776)"
""
""
40.50
""
2.63
4.85
3.10
""
64.45
55.55
64.45
""
""
6.4
11.8
33.7
31.6
11
25
4.8
""
0.8
1.6
""
117.7
63.9
4.7
""
""
""
"8,268"
"6,095"
"4,856"
"1,699"
285
"21,203"
""
""
""
"20,008"
"1,195"
"21,203"
""
