年度賞金,
宗旨及與策略掛鈎,"推動高層管理人員的表現與創造短期和長遠價值的目標配合，從實踐甚
麼及如何實踐層面考慮，在力求達致表現目標時，同時避免承擔過度風
險。"
實施,"年度賞金由薪酬委員會於每個財政年度評核機構的表現後釐定。賞金將
在相關表現年度後的3月份以現金支付。首席執行官及在港的高層管理人
員，其年度賞金金額視乎中電集團的表現而定。"
上限及與全體員工一致性,"每名高層管理人員有機會獲得最高的年度賞金為基本報酬的100%。如
達致目標表現，則可獲得最高年度賞金的50%。最高年度賞金在特別
情況下可超出上述上限，例如薪酬委員會酌情批准發放額外的年度賞金。
所有僱員均有資格參與年度賞金計劃，目標賞金以基本報酬的百分比計算。"
