珍酒李渡,hk06979,AA,BBB,BBB,A
乐享集团,hk06988,A,BB,BBB,BBB
卓越商企服务,hk06989,BBB,BB,BB,A
科伦博泰生物-B,hk06990,A,BB,A,A
蓝月亮集团,hk06993,A,BBB,BBB,A
德琪医药-B,hk06996,BBB,B,BB,BBB
嘉和生物-B,hk06998,BB,CCC,BB,BBB
有赞,hk08083,CC,C,BB,B
耀星科技集团,hk08446,B,CCC,B,BB
哔哩哔哩-W,hk09626,BB,BBB,A,BB
农夫山泉,hk09633,A,BB,A,BBB
九方智投控股,hk09636,BB,CC,BB,BBB
法拉帝,hk09638,BBB,B,A,A
特海国际,hk09658,BB,B,BBB,BBB
金科服务,hk09666,BBB,BB,BBB,A
渤海银行,hk09668,BB,B,A,BBB
北森控股,hk09669,BB,C,BB,A
十月稻田,hk09676,BB,B,B,A
再鼎医药,hk09688,A,B,BBB,BBB
途虎-W,hk09690,BBB,BB,BB,BBB
天齐锂业,hk09696,AAA,BBB,A,AA
天齐锂业,hk09696,AAA,BBB,A,AA
顺丰同城,hk09699,A,BB,A,A
柠萌影视,hk09857,A,B,BBB,A
优然牧业,hk09858,BBB,B,AA,BB
艾迪康控股,hk09860,BB,CCC,BBB,BBB
零跑汽车,hk09863,A,BBB,AA,BBB
小鹏汽车-W,hk09868,BBB,A,BBB,BBB
海伦司,hk09869,BBB,CCC,BB,A
健世科技-B,hk09877,BBB,B,BBB,A
汇通达网络,hk09878,BB,BB,BBB,BBB
药师帮,hk09885,A,BB,A,BBB
叮当健康,hk09886,BBB,BB,A,BBB
东莞农商银行,hk09889,A,B,A,A
中旭未来,hk09890,B,BBB,BBB,BB
名创优品,hk09896,A,BBB,A,BBB
名创优品,hk09896,A,BBB,A,BBB
网易云音乐,hk09899,BBB,B,BBB,BBB
宝龙商业,hk09909,BB,B,BBB,BBB
九毛九,hk09922,A,B,A,A
移卡,hk09923,BB,BBB,BB,BBB
康方生物,hk09926,A,BBB,A,BBB
开拓药业-B,hk09939,B,CC,BBB,BBB
智云健康,hk09955,BB,B,BBB,BBB
安能物流,hk09956,BBB,B,BBB,A
联易融科技-W,hk09959,BBB,CC,BBB,A
康宁杰瑞制药-B,hk09966,BBB,CCC,BBB,A
汇景控股,hk09968,B,B,BBB,B
诺诚健华,hk09969,A,B,A,A
绿城管理控股,hk09979,BBB,BB,A,BB
建业新生活,hk09983,BB,B,A,BB
卫龙美味,hk09985,BBB,BB,BBB,BBB
百胜中国,hk09987,A,BB,BBB,A
海普瑞,hk09989,A,B,BB,A
祖龙娱乐,hk09990,BB,CCC,BB,BBB
宝尊电商-W,hk09991,B,BB,BBB,BB
泡泡玛特,hk09992,BB,BB,BBB,BBB
金辉控股,hk09993,B,BB,A,CCC
荣昌生物,hk09995,A,BB,A,BBB
沛嘉医疗-B,hk09996,B,CCC,BB,BB
康基医疗,hk09997,A,B,A,A
