""
""
""
"13,752,763"
"7,309"
"2,965,515"
"140,744"
"2,478,945"
""
"19,345,276"
""
""
"157,396"
"2,648,996"
"12,182,776"
""
"14,989,168"
""
"34,334,444"
""
